id;user_id;name;category;brand;serial_imei;ram;storage;condition;purchase_price;selling_price;battery_health;warranty_expiry;notes;status;is_public;image_url;created_at;updated_at;device_age_value;device_age_unit;has_original_bill;has_original_box;is_global_variant;description;video_url;key_highlights;hsn_code;vendor_id;vendor_invoice_no;purchase_date;tenant_id;created_by
549415b8-b38f-4ead-9e53-e61eb161d210;a24f0333-9056-4c23-893b-8acbc1c57ec1;DELL KM3322W Wireless Keyboard & Mouse Combo (1000 DPI, Spill Resistant, Black);Accessory;Dell;CN04WJ8PLO3005CNB499A09;;;New;1145.00;1740.00;;9999-12-31;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/639cd47d-11b0-412d-98b9-5e6ca26a22f2/1b8eaed3-9e7e-4907-85b6-fab31be08d72.png;2026-05-04 13:46:39.410582+00;2026-06-04 08:08:55.006593+00;;Months;true;true;false;Dell Wireless Keyboard and Mouse - KM3322W, Wireless - 2.4GHz, Optical LED Sensor, Mechanical Scroll, Anti-Fade Plunger Keys, 6 Multimedia Keys, Tilt Leg - Black;;"[""Connectivity: Wireless 2.4GHz"",""Power Source: 2 x AAA Battery"",""Compatible OS: Windows 7, 8, 8.1, 10, 11, macOS, Android, ChromeOS & Linux 6.x""]";8471;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
027f0704-dac3-44e1-990e-dff471330f98;a24f0333-9056-4c23-893b-8acbc1c57ec1;HDMI Cable;Accessory;Live Tech;5;;;New;118.00;199.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/90a6bdf9-1bc5-4a1d-aa53-731a198f769f/7d139bc0-d0b3-41cd-bf28-66dc68bccc54.jpg;2026-05-12 14:15:31.909758+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;;;;85444920;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
42802828-9569-465a-a270-6d9b6075d0fc;a24f0333-9056-4c23-893b-8acbc1c57ec1;Lenovo 110 Keyboard & Mouse Wired Combo;Accessory;Lenovo;Z15D0JPW;;;New;678.00;799.00;;;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/f1917061-f1ff-4f41-b72c-7fa6948677f3/57251a3d-5f32-4608-843d-bc2f71f5265f.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/f1917061-f1ff-4f41-b72c-7fa6948677f3/78227c4d-8646-4df9-9fc2-74361fc52bbb.jpg;2026-05-12 12:40:08.720802+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;"🖥️ Enhance Your Workspace with Reliable Input: Full-size wired keyboard and precision optical mouse combo from Lenovo — perfect for home, office, school and business PCs with USB-A ports.
💧 Durable & Spill-Resistant Design: Keyboard features a waterproof exoskeleton with splash-proof keys to help protect against accidental spills and daily wear.
🖱️ Smooth, Responsive Mouse: High-precision 1600 DPI full-size mouse with a non-slip scroll wheel delivers comfortable, accurate tracking for browsing, work, and casual gaming
✨ Ergonomic & Easy to Use: One-touch Co-Pilot key and adjustable keyboard stand enhance typing comfort, while plug-and-play USB connectivity means no batteries or drivers — just plug in and go
Long-Term Peace of Mind: Backed by a 3-year warranty, this wired combo offers dependable performance and peace of mind for everyday use.";;"[""Waterproof Exoskeleton"",""Splash Proof Keys"","" 1600 DPI Full Size Mouse"",""Non-Slip Scroll Wheel""]";845160;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
dd2e7c70-5678-4657-b5c1-a05d61e646b5;a24f0333-9056-4c23-893b-8acbc1c57ec1;HP Series 5 27 FHD Monitor - 527sf;Accessory;HP;3CM52903W4;;;New;12626.00;13499.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/4b4b2f8a-4d16-4b2e-826d-3ac129bb058d/1a97d5df-749e-435d-899b-0cee36428232.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/4b4b2f8a-4d16-4b2e-826d-3ac129bb058d/cf93470f-44bb-4186-a424-a18fdce12102.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/4b4b2f8a-4d16-4b2e-826d-3ac129bb058d/d247021c-ca3e-4a1b-ae71-0bb036ea2841.png;2026-05-04 13:04:24.174657+00;2026-06-04 08:08:55.006593+00;;Months;true;true;false;HP Series 5 27 inch(68.6cm) FHD Monitor - Eye Safe Certified, 99% sRGB, IPS, LCD, 3-Sided Micro-Edge, Anti-Glare, 300nits, 2 HDMI 1.4, Black, 3.2kg,527sf;;"[""Screen: Full HD, 1920 x 1080 pixels"",""Brightness: 300 Nits"",""Response Time: 5 ms, 100 Hz Refresh Rate"",""3 Years Warranty""]";65285200;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
a96c33f6-b0de-4150-9016-d3ef6a606596;a24f0333-9056-4c23-893b-8acbc1c57ec1;HP KM260 Keyboard Mouse Combo;Accessory;HP;KM260250117270;;;New;826.00;1299.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/1dba8022-c2b8-4e03-becc-da2e6e342d6f/b29c556f-ce91-4efe-9114-99ba07b77408.webp;2026-05-12 12:58:01.52051+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;Keyboard Mouse Combo Wireless Standard Multi-device Keyboard Compatible with Laptop, Desktop (Black);;;84716040;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
a4164f44-85fb-45f9-b349-61f4e6b3327f;a24f0333-9056-4c23-893b-8acbc1c57ec1;HP Series 5 27 FHD Monitor - 527sf;Accessory;HP;3CM5240H55;;;New;12626.00;13499.00;;9999-12-31;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/4b4b2f8a-4d16-4b2e-826d-3ac129bb058d/1a97d5df-749e-435d-899b-0cee36428232.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/4b4b2f8a-4d16-4b2e-826d-3ac129bb058d/cf93470f-44bb-4186-a424-a18fdce12102.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/4b4b2f8a-4d16-4b2e-826d-3ac129bb058d/d247021c-ca3e-4a1b-ae71-0bb036ea2841.png;2026-05-04 13:04:24.174657+00;2026-06-04 08:08:55.006593+00;;Months;true;true;false;HP Series 5 27 inch(68.6cm) FHD Monitor - Eye Safe Certified, 99% sRGB, IPS, LCD, 3-Sided Micro-Edge, Anti-Glare, 300nits, 2 HDMI 1.4, Black, 3.2kg,527sf;;"[""Screen: Full HD, 1920 x 1080 pixels"",""Brightness: 300 Nits"",""Response Time: 5 ms, 100 Hz Refresh Rate"",""3 Years Warranty""]";65285200;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
b9d9aece-786f-4e2c-88ba-5bc604fe21e5;a24f0333-9056-4c23-893b-8acbc1c57ec1;HP Series 3 Pro 23.8 inch FHD Monitor;Accessory;HP;1H35430KM3;;;New;9381.00;10499.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/72b2f6d4-701e-4ece-b725-d505d566bd41/84e9a486-0911-4672-9dc8-7e63ce6391ac.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/72b2f6d4-701e-4ece-b725-d505d566bd41/5705cb72-5ea8-4cc8-9d08-d650df90ff80.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/72b2f6d4-701e-4ece-b725-d505d566bd41/cd45ec01-5a38-4aa8-8333-26300fc8c09e.png;2026-05-04 12:03:58.316046+00;2026-06-04 08:08:55.006593+00;;Months;true;true;false;HP Series 3 Pro 23.8 inch(60.5cm) FHD Monitor, Energy Star Certified, VESA mountable, 3-Sided Borderless,IPS, 100Hz, LCD, Anti-Glare, 5ms Response time, Flicker-Free, 1 HDMI 1.4, Black, 3.77kg, 324pf;;"[""Display size (diagonal): 60.5 cm (23.8\"")"",""Response time (typical): 5ms GtG (with overdrive) "",""Native resolution: FHD (1920 x 1080) "",""Contrast ratio: 3000:1 ""]";65285200;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
8b2b8e85-7805-4df3-80f6-b0bbe7e2017c;a24f0333-9056-4c23-893b-8acbc1c57ec1;HP KM160 Wired Mouse and Keyboard Wired USB;Accessory;HP;KM160250206619;;;New;590.00;999.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/313b9a4c-fed8-4585-a08c-dcd3f918095e/391dc2b1-f4c5-496c-a578-4f146d4bcb9c.webp;2026-05-12 13:08:36.87602+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;HP KM160 Wired Mouse and Keyboard Wired USB Standard Multi-device Keyboard Compatible with Desktop, Laptop, Mac (Black);;;84716040;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
147451f2-783c-4692-9764-2420afaec6b2;a24f0333-9056-4c23-893b-8acbc1c57ec1;HP KM160 Wired Mouse and Keyboard Wired USB;Accessory;HP;KM160250206616;;;New;590.00;999.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/313b9a4c-fed8-4585-a08c-dcd3f918095e/391dc2b1-f4c5-496c-a578-4f146d4bcb9c.webp;2026-05-12 13:08:36.87602+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;HP KM160 Wired Mouse and Keyboard Wired USB Standard Multi-device Keyboard Compatible with Desktop, Laptop, Mac (Black);;;84716040;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
524caefb-5dde-487f-a09b-79b17cceac8c;a24f0333-9056-4c23-893b-8acbc1c57ec1;Dell 24 Monitor - SE2425HM;Accessory;DELL;8V7PPC4;;;New;8083.00;8699.00;;9999-12-31;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0bee176a-0895-4d66-b89a-edd6b12dcd72/fd00c9f6-87dd-45d8-a1bd-83900dc1768d.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0bee176a-0895-4d66-b89a-edd6b12dcd72/430af105-b70e-48cf-aca1-0fd0562e68ed.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0bee176a-0895-4d66-b89a-edd6b12dcd72/50ade4de-799f-4d92-82c5-f3a60066548d.png;2026-05-04 13:15:33.39195+00;2026-06-04 08:08:55.006593+00;;Months;true;true;false;"Dell SE2425HM 24""/60.96cm FHD Monitor, Ultra-Thin Bezels, 100Hz IPS Panel, 5 ms Response, Contrast 1000:1, Tilt Adjust, HDMI, VGA, Warranty 3 Years, Comfortview Plus, TÜV Rheinland 3-Star Eye Comfort";;"[""High Refresh Rate: 100Hz refresh rate delivers less flicker, more seamless scrolling and smoother motion."",""Wide Viewing Angle: Get consistent views across a wide 178° /178° viewing angle.""]";85285200;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
add612ac-10fb-4bc1-b195-b62cdcc4f1b1;a24f0333-9056-4c23-893b-8acbc1c57ec1;Dell 24 Monitor - SE2425HM;Accessory;DELL;CP6PPC4;;;New;8083.00;8699.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0bee176a-0895-4d66-b89a-edd6b12dcd72/fd00c9f6-87dd-45d8-a1bd-83900dc1768d.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0bee176a-0895-4d66-b89a-edd6b12dcd72/430af105-b70e-48cf-aca1-0fd0562e68ed.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0bee176a-0895-4d66-b89a-edd6b12dcd72/50ade4de-799f-4d92-82c5-f3a60066548d.png;2026-05-04 13:15:33.39195+00;2026-06-04 08:08:55.006593+00;;Months;true;true;false;"Dell SE2425HM 24""/60.96cm FHD Monitor, Ultra-Thin Bezels, 100Hz IPS Panel, 5 ms Response, Contrast 1000:1, Tilt Adjust, HDMI, VGA, Warranty 3 Years, Comfortview Plus, TÜV Rheinland 3-Star Eye Comfort";;"[""High Refresh Rate: 100Hz refresh rate delivers less flicker, more seamless scrolling and smoother motion."",""Wide Viewing Angle: Get consistent views across a wide 178° /178° viewing angle.""]";85285200;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
37b87c7e-2b30-427f-aac3-ee1fbb13d2cd;a24f0333-9056-4c23-893b-8acbc1c57ec1;HyperX Cloud Stinger Wired Gaming Headset;Accessory;HyperX;VNH2200ZFB;;;New;3504.00;3999.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/b7000401-029c-4133-abf8-3680160b3284/b6a7a854-4c26-4f57-be41-789dc3b3196f.webp,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/b7000401-029c-4133-abf8-3680160b3284/fdcb9a2f-a2bd-43b2-8928-ce534ca4225c.webp;2026-05-12 13:58:45.97262+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;HyperX Cloud Stinger Wired Gaming Headset (Black, On the Ear);;;8515;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
8912f880-673e-46fd-b610-9d589f554534;a24f0333-9056-4c23-893b-8acbc1c57ec1;Lenovo 110 Keyboard & Mouse Wired Combo;Accessory;Lenovo;Z15D0KNH;;;New;678.00;799.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/f1917061-f1ff-4f41-b72c-7fa6948677f3/57251a3d-5f32-4608-843d-bc2f71f5265f.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/f1917061-f1ff-4f41-b72c-7fa6948677f3/78227c4d-8646-4df9-9fc2-74361fc52bbb.jpg;2026-05-12 12:40:08.720802+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;"🖥️ Enhance Your Workspace with Reliable Input: Full-size wired keyboard and precision optical mouse combo from Lenovo — perfect for home, office, school and business PCs with USB-A ports.
💧 Durable & Spill-Resistant Design: Keyboard features a waterproof exoskeleton with splash-proof keys to help protect against accidental spills and daily wear.
🖱️ Smooth, Responsive Mouse: High-precision 1600 DPI full-size mouse with a non-slip scroll wheel delivers comfortable, accurate tracking for browsing, work, and casual gaming
✨ Ergonomic & Easy to Use: One-touch Co-Pilot key and adjustable keyboard stand enhance typing comfort, while plug-and-play USB connectivity means no batteries or drivers — just plug in and go
Long-Term Peace of Mind: Backed by a 3-year warranty, this wired combo offers dependable performance and peace of mind for everyday use.";;"[""Waterproof Exoskeleton"",""Splash Proof Keys"","" 1600 DPI Full Size Mouse"",""Non-Slip Scroll Wheel""]";845160;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
9a2c5d31-e8a7-40d9-882f-8e96af14905f;a24f0333-9056-4c23-893b-8acbc1c57ec1;HP Series 3 Pro 23.8 inch FHD Monitor;Accessory;HP;1H35451RTC;;;New;9381.00;10499.00;;9999-12-31;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/72b2f6d4-701e-4ece-b725-d505d566bd41/84e9a486-0911-4672-9dc8-7e63ce6391ac.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/72b2f6d4-701e-4ece-b725-d505d566bd41/5705cb72-5ea8-4cc8-9d08-d650df90ff80.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/72b2f6d4-701e-4ece-b725-d505d566bd41/cd45ec01-5a38-4aa8-8333-26300fc8c09e.png;2026-05-04 12:03:58.316046+00;2026-06-04 08:08:55.006593+00;;Months;true;true;false;HP Series 3 Pro 23.8 inch(60.5cm) FHD Monitor, Energy Star Certified, VESA mountable, 3-Sided Borderless,IPS, 100Hz, LCD, Anti-Glare, 5ms Response time, Flicker-Free, 1 HDMI 1.4, Black, 3.77kg, 324pf;;"[""Display size (diagonal): 60.5 cm (23.8\"")"",""Response time (typical): 5ms GtG (with overdrive) "",""Native resolution: FHD (1920 x 1080) "",""Contrast ratio: 3000:1 ""]";65285200;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
08949ede-b4f3-4e51-9653-32aabe27430e;a24f0333-9056-4c23-893b-8acbc1c57ec1;Lenovo L27-4C 68.58cms (27) Monitor;Accessory;Lenovo;UR104013;;;New;10700.00;11729.00;;9999-12-31;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/d6c9f371-78f5-4478-aa4e-373241b86767/66e0c0c7-a0e7-4474-bc9a-5445d25d6dfc.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/d6c9f371-78f5-4478-aa4e-373241b86767/be8efcf5-a764-46a5-b174-48100272c2ad.png,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/d6c9f371-78f5-4478-aa4e-373241b86767/271b754c-c34b-40b7-8fb6-2c3c3af1d324.png;2026-05-04 13:32:57.719469+00;2026-06-04 08:08:55.006593+00;;Months;true;true;false;Lenovo L27-4C| 27 Inch (68.58 cm) Ultraslim Monitor, FHD 1920x1080, IPS, 144Hz, 99% sRGB, 1ms, 2x3W Speakers, Dual HDMI, Display Port, Audio Port, AMD FreeSync,Eyesafe, Bezel-Less, VESA Mount, Grey;;"[""27\"" FHD, 144Hz refresh rate, 99% sRGB, 1,500:1 contrast ratio"",""4ms GTG and 1ms MPRT response time, AMD FreeSync™ support"",""Built-in 2 x 3W audio speakers""]";8528;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
89849104-9f9e-4d09-9413-faaa927004f3;a24f0333-9056-4c23-893b-8acbc1c57ec1;Lenovo 110 Keyboard & Mouse Wired Combo;Accessory;Lenovo;Z15D0KP0;;;New;678.00;799.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/f1917061-f1ff-4f41-b72c-7fa6948677f3/57251a3d-5f32-4608-843d-bc2f71f5265f.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/f1917061-f1ff-4f41-b72c-7fa6948677f3/78227c4d-8646-4df9-9fc2-74361fc52bbb.jpg;2026-05-12 12:40:08.720802+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;"🖥️ Enhance Your Workspace with Reliable Input: Full-size wired keyboard and precision optical mouse combo from Lenovo — perfect for home, office, school and business PCs with USB-A ports.
💧 Durable & Spill-Resistant Design: Keyboard features a waterproof exoskeleton with splash-proof keys to help protect against accidental spills and daily wear.
🖱️ Smooth, Responsive Mouse: High-precision 1600 DPI full-size mouse with a non-slip scroll wheel delivers comfortable, accurate tracking for browsing, work, and casual gaming
✨ Ergonomic & Easy to Use: One-touch Co-Pilot key and adjustable keyboard stand enhance typing comfort, while plug-and-play USB connectivity means no batteries or drivers — just plug in and go
Long-Term Peace of Mind: Backed by a 3-year warranty, this wired combo offers dependable performance and peace of mind for everyday use.";;"[""Waterproof Exoskeleton"",""Splash Proof Keys"","" 1600 DPI Full Size Mouse"",""Non-Slip Scroll Wheel""]";845160;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
cbdd600e-9ef2-44f8-8af5-d11ca3928a85;a24f0333-9056-4c23-893b-8acbc1c57ec1;DELL KM3322W Wireless Keyboard & Mouse Combo (1000 DPI, Spill Resistant, Black);Accessory;Dell;CN04WJ8PLO3005CNB49CA09;;;New;1145.00;1740.00;;9999-12-31;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/639cd47d-11b0-412d-98b9-5e6ca26a22f2/1b8eaed3-9e7e-4907-85b6-fab31be08d72.png;2026-05-04 13:46:39.410582+00;2026-06-04 08:08:55.006593+00;;Months;true;true;false;Dell Wireless Keyboard and Mouse - KM3322W, Wireless - 2.4GHz, Optical LED Sensor, Mechanical Scroll, Anti-Fade Plunger Keys, 6 Multimedia Keys, Tilt Leg - Black;;"[""Connectivity: Wireless 2.4GHz"",""Power Source: 2 x AAA Battery"",""Compatible OS: Windows 7, 8, 8.1, 10, 11, macOS, Android, ChromeOS & Linux 6.x""]";8471;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
357445da-4006-40ae-a104-911a41eb6d8b;a24f0333-9056-4c23-893b-8acbc1c57ec1;HDMI Cable;Accessory;Live Tech;4;;;New;118.00;199.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/90a6bdf9-1bc5-4a1d-aa53-731a198f769f/7d139bc0-d0b3-41cd-bf28-66dc68bccc54.jpg;2026-05-12 14:15:31.909758+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;;;;85444920;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
f1cff62e-87e4-42e1-a1a5-d6049ee6a3b3;a24f0333-9056-4c23-893b-8acbc1c57ec1;HDMI Cable;Accessory;Live Tech;3;;;New;118.00;199.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/90a6bdf9-1bc5-4a1d-aa53-731a198f769f/7d139bc0-d0b3-41cd-bf28-66dc68bccc54.jpg;2026-05-12 14:15:31.909758+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;;;;85444920;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
b26e72cc-b7a7-4a87-885a-56a590f9708d;a24f0333-9056-4c23-893b-8acbc1c57ec1;HP KM160 Wired Mouse and Keyboard Wired USB;Accessory;HP;KM160250206620;;;New;590.00;999.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/313b9a4c-fed8-4585-a08c-dcd3f918095e/391dc2b1-f4c5-496c-a578-4f146d4bcb9c.webp;2026-05-12 13:08:36.87602+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;HP KM160 Wired Mouse and Keyboard Wired USB Standard Multi-device Keyboard Compatible with Desktop, Laptop, Mac (Black);;;84716040;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
